City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Amaravati,2019-03-24,17.99,48.09,2.41,8.02,5.87,6.06,0.47,9.11,29.02,1.46,3.2,0.2,79.0,Satisfactory
Amaravati,2019-03-25,17.03,46.96,2.89,10.15,7.82,5.53,0.5,13.84,21.8,1.51,3.77,0.25,45.0,Good
Amaravati,2019-03-26,20.58,51.83,3.09,9.93,7.87,5.76,0.49,10.38,21.95,1.2,3.07,0.21,53.0,Satisfactory
Amaravati,2019-03-27,24.0,60.54,2.23,10.84,7.69,7.15,0.54,12.07,32.91,1.09,3.83,0.24,69.0,Satisfactory
Amaravati,2019-03-28,27.44,70.3,3.41,12.49,9.43,6.62,0.54,12.69,28.07,1.18,3.54,0.3,65.0,Satisfactory
Amaravati,2019-03-29,24.11,65.16,2.56,9.81,7.4,6.81,0.45,8.19,30.44,1.08,2.73,0.21,78.0,Satisfactory
Amaravati,2019-03-30,28.43,60.07,1.74,9.49,6.53,8.36,0.56,17.06,42.66,1.26,2.14,0.18,83.0,Satisfactory
Amaravati,2019-03-31,33.0,72.26,1.11,9.26,5.64,7.66,0.58,16.56,34.64,0.69,3.43,0.22,64.0,Satisfactory
Amaravati,2019-04-01,37.09,70.85,1.55,7.48,4.74,7.56,0.69,12.4,38.42,0.52,3.58,0.15,102.0,Moderate
Amaravati,2019-04-02,30.05,62.5,1.54,8.62,5.72,6.27,0.71,14.7,31.67,1.13,2.43,0.22,92.0,Satisfactory
Amaravati,2019-04-03,20.75,45.07,1.4,5.59,4.08,6.03,0.48,9.15,25.97,1.09,1.72,0.15,58.0,Satisfactory
Amaravati,2019-04-04,13.97,39.04,3.77,7.21,6.99,5.55,0.64,10.24,20.32,1.33,2.13,0.23,76.0,Satisfactory
Amaravati,2019-04-05,18.72,50.84,3.12,6.06,5.7,5.8,0.67,13.03,28.03,1.06,2.11,0.15,78.0,Satisfactory
Amaravati,2019-04-06,22.07,63.47,2.2,5.25,3.94,6.21,0.62,12.96,40.3,0.51,2.03,0.16,91.0,Satisfactory
Amaravati,2019-04-07,19.4,55.83,1.42,7.03,4.48,4.36,0.76,10.88,38.75,0.8,1.6,0.15,124.0,Moderate
Amaravati,2019-04-08,13.49,34.05,1.45,4.2,3.38,4.21,0.57,12.69,22.15,0.69,1.25,0.13,75.0,Satisfactory
Amaravati,2019-04-09,20.68,38.77,1.56,4.48,3.53,4.22,0.63,10.9,26.79,0.71,1.43,0.12,73.0,Satisfactory
Amaravati,2019-04-10,16.52,36.76,1.14,3.14,2.26,4.47,0.61,8.92,39.57,0.67,2.24,0.12,101.0,Moderate
Amaravati,2019-04-11,15.91,33.28,0.46,2.04,0.86,3.7,0.4,13.09,33.05,0.63,1.54,0.12,64.0,Satisfactory
Amaravati,2019-04-12,17.24,43.11,2.53,5.32,4.04,3.95,0.58,14.02,30.87,0.78,2.17,0.16,80.0,Satisfactory
Amaravati,2019-04-13,25.87,89.0,2.4,9.61,6.54,3.98,0.39,11.84,46.66,0.67,2.74,0.25,85.0,Satisfactory
Amaravati,2019-04-14,15.77,50.12,1.12,6.04,4.03,3.86,0.36,14.45,28.78,0.62,1.37,0.14,80.0,Satisfactory
Amaravati,2019-04-15,23.75,68.9,1.94,11.38,7.46,3.49,0.64,18.42,19.94,0.33,2.13,0.18,84.0,Satisfactory
Amaravati,2019-04-16,25.36,81.59,2.19,20.61,12.25,4.81,0.65,22.54,20.53,0.67,2.07,0.21,79.0,Satisfactory
Amaravati,2019-04-17,32.7,91.22,2.19,17.13,10.91,7.6,0.54,15.71,25.28,0.52,2.02,0.18,91.0,Satisfactory
Amaravati,2019-04-18,20.21,57.8,2.65,13.78,9.52,6.54,0.51,10.6,26.51,0.16,3.11,0.14,79.0,Satisfactory
Amaravati,2019-04-19,11.55,37.66,3.35,13.27,9.6,7.05,0.59,12.58,26.46,0.19,2.64,0.12,82.0,Satisfactory
Amaravati,2019-04-20,9.39,36.94,2.81,12.29,8.89,4.58,0.35,17.07,24.65,0.27,2.25,0.14,45.0,Good
Amaravati,2019-04-21,9.77,35.42,1.48,12.59,7.81,3.34,0.32,21.81,28.75,0.01,2.55,0.14,41.0,Good
Amaravati,2019-04-22,21.38,75.6,2.29,19.85,11.65,4.32,0.48,23.3,39.42,0.39,2.28,0.23,78.0,Satisfactory
Amaravati,2019-04-23,24.68,132.02,8.38,29.05,22.21,3.97,0.58,16.03,23.73,0.41,3.95,0.48,124.0,Moderate
Amaravati,2019-04-24,17.58,59.05,2.68,18.08,11.89,4.04,0.48,12.66,27.14,0.25,2.73,0.21,73.0,Satisfactory
Amaravati,2019-04-25,28.05,84.5,4.67,18.74,13.85,6.85,0.48,12.78,25.81,0.24,1.43,0.13,71.0,Satisfactory
Amaravati,2019-04-26,27.98,79.71,2.79,18.31,12.1,8.01,0.51,8.71,34.54,0.19,1.79,0.13,79.0,Satisfactory
Amaravati,2019-04-27,23.32,70.68,1.97,16.88,10.58,5.65,0.66,16.4,34.16,0.38,1.13,0.11,78.0,Satisfactory
Amaravati,2019-04-28,15.52,46.14,2.16,15.11,9.79,4.67,0.42,13.67,23.72,0.11,1.33,0.18,57.0,Satisfactory
Amaravati,2019-04-29,12.11,40.82,2.1,15.46,9.94,4.07,0.31,12.72,23.43,0.06,1.73,0.13,46.0,Good
Amaravati,2019-04-30,19.03,60.71,1.99,19.23,11.85,4.84,0.4,13.57,35.2,0.05,1.84,0.18,58.0,Satisfactory
Amaravati,2019-05-01,27.18,93.8,2.87,23.54,14.82,3.53,0.64,26.8,38.05,0.45,2.85,0.27,83.0,Satisfactory
Amaravati,2019-05-02,38.9,111.93,1.76,27.29,16.03,3.52,0.98,16.06,56.99,0.57,3.44,0.37,109.0,Moderate
Amaravati,2019-05-03,57.73,211.34,3.54,35.92,21.98,5.61,0.78,16.59,58.87,0.7,5.18,0.51,148.0,Moderate
Amaravati,2019-05-04,44.49,163.62,1.17,22.32,12.89,7.12,0.53,16.97,67.99,0.35,2.22,0.38,158.0,Moderate
Amaravati,2019-05-05,39.76,152.97,1.12,23.24,13.25,6.0,0.52,15.33,69.15,0.35,1.97,0.18,146.0,Moderate
Amaravati,2019-05-06,47.3,136.76,1.53,20.22,12.09,7.92,0.64,22.25,68.43,0.3,2.17,0.15,133.0,Moderate
Amaravati,2019-05-07,39.81,138.9,1.14,18.58,10.81,7.81,0.44,13.03,51.98,0.14,1.37,0.12,122.0,Moderate
Amaravati,2019-05-08,49.19,155.58,0.95,26.89,13.92,4.26,0.77,25.9,73.55,0.48,4.0,0.2,126.0,Moderate
Amaravati,2019-05-09,40.38,112.93,1.4,24.31,13.78,5.75,0.7,30.4,74.3,0.34,2.48,0.18,131.0,Moderate
Amaravati,2019-05-10,44.65,114.79,1.63,19.79,12.0,7.06,0.63,19.26,54.72,0.34,2.48,0.12,124.0,Moderate
Amaravati,2019-05-11,35.5,98.4,1.74,19.29,11.72,6.98,0.59,17.83,49.82,0.33,1.68,0.12,106.0,Moderate
Amaravati,2019-05-12,41.0,122.0,1.15,37.0,20.6,5.35,0.78,23.6,37.05,0.45,3.7,0.35,,
Amaravati,2019-05-13,36.14,103.71,1.82,19.59,12.05,6.69,0.78,23.1,45.48,0.17,1.68,0.1,,
Amaravati,2019-05-14,40.41,102.09,1.99,21.47,13.17,4.15,0.5,25.09,43.31,0.06,1.6,0.11,,
Amaravati,2019-05-15,34.12,88.79,1.7,19.98,12.12,6.69,0.7,24.2,42.21,0.14,1.32,0.11,109.0,Moderate
Amaravati,2019-05-16,41.62,95.91,1.93,20.32,12.54,4.91,0.53,21.47,43.36,0.23,2.08,0.12,92.0,Satisfactory
Amaravati,2019-05-17,43.1,96.34,2.0,21.71,13.26,5.96,0.67,24.72,42.13,0.31,1.77,0.16,88.0,Satisfactory
Amaravati,2019-05-18,35.3,89.42,0.8,17.33,9.84,4.32,0.47,17.09,44.47,0.06,1.16,0.11,95.0,Satisfactory
Amaravati,2019-05-19,40.35,94.6,0.91,18.93,10.8,4.17,0.53,23.95,45.97,0.06,1.32,0.11,93.0,Satisfactory
Amaravati,2019-05-20,32.33,78.4,1.83,19.42,11.91,4.01,0.61,21.27,34.54,0.15,1.24,0.11,104.0,Moderate
Amaravati,2019-05-21,24.95,74.2,1.86,20.68,12.51,3.36,0.49,16.73,19.84,0.1,1.17,0.14,80.0,Satisfactory
Amaravati,2019-05-22,32.3,85.04,2.18,18.38,11.7,3.7,0.79,27.47,41.48,0.11,1.27,0.1,,
Amaravati,2019-05-23,30.42,76.95,1.27,16.96,10.05,3.25,0.72,13.67,30.35,0.21,1.02,0.11,99.0,Satisfactory
Amaravati,2019-05-24,36.5,84.57,1.5,17.83,10.77,3.8,0.63,14.71,37.15,0.17,1.46,0.11,99.0,Satisfactory
Amaravati,2019-05-25,40.04,98.75,1.7,17.31,10.2,4.07,0.89,18.61,48.85,0.21,1.82,0.11,108.0,Moderate
Amaravati,2019-05-26,40.51,99.45,0.71,16.93,9.55,3.35,0.51,14.62,54.63,0.14,1.55,0.14,99.0,Satisfactory
Amaravati,2019-05-27,38.88,86.09,1.31,18.0,10.69,4.51,0.47,13.86,51.56,0.14,1.27,0.11,106.0,Moderate
Amaravati,2019-05-28,36.31,77.21,1.47,18.03,10.88,4.47,0.52,17.79,42.23,0.14,1.09,0.11,85.0,Satisfactory
Amaravati,2019-05-29,38.7,82.24,1.45,16.29,9.94,4.22,0.48,15.76,42.04,0.14,1.06,0.11,83.0,Satisfactory
Amaravati,2019-05-30,33.52,79.78,2.11,26.44,15.85,3.85,0.57,19.96,45.17,0.23,2.96,0.15,83.0,Satisfactory
Amaravati,2019-05-31,36.8,75.96,0.97,17.39,10.05,4.06,0.51,14.55,48.97,0.03,1.06,0.12,74.0,Satisfactory
Amaravati,2019-06-01,41.89,99.66,1.66,22.98,13.65,4.84,0.77,17.7,39.43,0.16,1.62,0.19,103.0,Moderate
Amaravati,2019-06-02,41.47,90.61,0.72,18.25,10.27,4.59,0.5,16.21,54.72,0.05,1.29,0.13,101.0,Moderate
Amaravati,2019-06-03,31.52,73.42,1.39,20.17,11.91,4.0,0.45,18.1,43.53,0.13,1.09,0.13,80.0,Satisfactory
Amaravati,2019-06-04,39.73,104.78,1.54,27.54,15.99,3.61,0.95,17.17,42.88,0.17,2.37,0.24,107.0,Moderate
Amaravati,2019-06-05,36.24,84.55,0.66,19.93,10.94,4.56,0.46,21.35,54.64,0.06,1.09,0.11,91.0,Satisfactory
Amaravati,2019-06-06,24.16,59.22,1.81,26.79,9.83,12.18,0.53,26.62,41.27,0.28,1.46,0.16,78.0,Satisfactory
Amaravati,2019-06-07,23.12,57.48,1.52,24.2,13.97,5.86,0.52,23.46,56.71,0.15,1.38,0.12,65.0,Satisfactory
Amaravati,2019-06-08,31.95,71.15,2.87,26.2,16.27,7.52,0.58,17.18,55.48,0.03,1.32,0.14,71.0,Satisfactory
Amaravati,2019-06-09,26.02,66.47,0.73,20.95,11.65,5.5,0.52,15.99,75.1,0.07,1.06,0.12,90.0,Satisfactory
Amaravati,2019-06-10,22.19,63.59,2.62,25.07,15.42,5.06,0.5,18.35,62.52,0.13,1.19,0.18,78.0,Satisfactory
Amaravati,2019-06-11,13.91,48.33,3.61,24.16,15.86,4.78,0.37,14.02,44.59,0.08,1.26,0.12,61.0,Satisfactory
Amaravati,2019-06-12,11.81,43.2,5.0,29.99,20.12,4.69,0.34,13.82,41.43,0.09,1.65,0.13,50.0,Good
Amaravati,2019-06-13,10.02,31.73,4.88,33.11,21.72,3.35,0.49,17.28,38.1,0.2,2.31,0.1,42.0,Good
Amaravati,2019-06-14,9.55,31.71,3.23,24.02,15.47,2.09,0.36,16.48,32.84,0.27,1.13,0.12,38.0,Good
Amaravati,2019-06-15,17.42,69.93,1.53,18.88,11.36,3.49,0.38,14.79,38.49,0.08,0.96,0.2,54.0,Satisfactory
Amaravati,2019-06-16,19.25,71.73,0.8,18.26,10.36,2.01,0.31,9.68,47.37,0.22,1.39,0.1,75.0,Satisfactory
Amaravati,2019-06-17,23.99,66.09,3.71,28.19,18.1,4.94,0.49,14.94,30.27,0.18,3.67,0.18,72.0,Satisfactory
Amaravati,2019-06-18,23.62,68.06,7.98,36.52,26.01,2.85,0.46,13.66,30.54,0.27,3.55,0.44,59.0,Satisfactory
Amaravati,2019-06-19,21.28,72.04,2.87,27.95,16.23,4.57,0.44,18.83,38.25,0.27,3.08,0.19,77.0,Satisfactory
Amaravati,2019-06-20,14.03,40.6,3.87,25.45,16.74,4.45,0.45,18.94,34.87,0.28,1.73,0.14,59.0,Satisfactory
Amaravati,2019-06-21,17.9,39.22,2.87,29.14,17.92,4.79,0.57,16.39,32.98,0.18,2.02,0.15,42.0,Good
Amaravati,2019-06-22,17.07,40.3,1.54,25.75,15.04,5.54,0.5,16.01,36.19,0.04,1.81,5.99,46.0,Good
Amaravati,2019-06-23,13.45,34.6,1.0,24.16,13.66,4.77,0.46,14.9,40.53,0.06,1.31,0.2,48.0,Good
Amaravati,2019-06-24,15.93,32.7,1.43,20.53,12.15,5.4,0.43,16.53,42.92,0.11,1.04,0.11,53.0,Satisfactory
Amaravati,2019-06-25,19.8,34.77,2.36,30.66,18.32,4.41,0.76,14.36,38.26,0.08,2.31,0.28,78.0,Satisfactory
Amaravati,2019-06-26,21.45,38.36,4.83,36.24,23.3,4.23,0.73,17.88,24.68,0.08,2.16,0.31,74.0,Satisfactory
Amaravati,2019-06-27,12.45,30.36,3.08,26.62,16.74,3.09,0.53,17.43,27.85,0.1,1.04,0.17,70.0,Satisfactory
Amaravati,2019-06-28,9.57,26.83,2.1,22.0,13.49,3.36,0.36,19.5,32.37,0.07,0.44,0.1,42.0,Good
Amaravati,2019-06-29,8.23,21.73,1.72,20.71,12.5,2.82,0.32,18.01,32.91,0.05,0.23,,40.0,Good
Amaravati,2019-06-30,11.55,25.16,1.2,22.16,12.76,2.1,0.35,17.0,40.21,0.03,0.41,0.1,46.0,Good
Amaravati,2019-07-01,13.4,23.95,4.39,29.37,19.27,2.9,0.42,16.27,29.58,0.11,0.91,0.24,39.0,Good
Amaravati,2019-07-02,12.05,24.42,6.49,29.88,21.26,2.4,0.59,13.78,23.41,0.07,0.72,0.12,66.0,Satisfactory
Amaravati,2019-07-03,14.54,32.83,7.23,30.62,22.26,2.68,0.61,12.6,27.29,0.09,0.67,0.1,68.0,Satisfactory
Amaravati,2019-07-04,8.4,21.46,11.11,30.36,25.27,2.7,0.57,14.32,26.69,0.27,0.83,0.16,68.0,Satisfactory
Amaravati,2019-07-05,10.31,22.14,8.27,25.22,20.23,2.46,0.62,16.24,22.99,0.23,1.38,0.59,70.0,Satisfactory
Amaravati,2019-07-06,13.91,38.67,2.55,18.0,11.62,3.43,0.58,18.86,26.64,0.21,0.49,0.16,72.0,Satisfactory
Amaravati,2019-07-07,15.17,40.56,0.93,18.2,10.43,1.28,0.39,23.12,30.24,0.09,0.56,0.16,43.0,Good
Amaravati,2019-07-08,13.1,34.85,2.64,22.88,14.4,1.91,0.33,17.88,25.83,0.17,0.97,0.17,35.0,Good
Amaravati,2019-07-09,11.3,31.96,4.61,23.47,16.32,1.62,0.28,17.09,27.47,0.11,0.82,0.15,37.0,Good
Amaravati,2019-07-10,13.03,29.59,5.45,25.64,18.15,2.13,0.51,20.09,32.1,0.15,1.14,0.11,75.0,Satisfactory
Amaravati,2019-07-11,11.17,25.03,5.24,26.2,18.29,2.44,0.34,23.89,26.88,0.2,1.2,0.11,40.0,Good
Amaravati,2019-07-12,11.65,27.15,5.28,22.68,16.42,2.06,0.56,22.58,25.94,0.15,2.15,0.18,70.0,Satisfactory
Amaravati,2019-07-13,17.22,34.78,1.25,4.58,3.13,3.6,0.42,14.79,36.77,0.2,1.3,0.25,48.0,Good
Amaravati,2019-07-14,12.68,20.52,0.74,3.7,2.34,2.84,0.4,15.89,31.62,0.03,0.56,0.17,41.0,Good
Amaravati,2019-07-15,10.73,22.63,2.92,9.95,7.26,2.99,0.36,16.35,32.13,0.12,1.45,0.22,48.0,Good
Amaravati,2019-07-16,14.44,40.44,4.68,17.05,12.96,2.72,0.47,15.46,27.69,0.18,2.6,0.29,39.0,Good
Amaravati,2019-07-17,21.86,56.69,4.74,19.35,14.24,5.9,0.45,19.19,31.87,0.44,16.07,0.39,55.0,Satisfactory
Amaravati,2019-07-18,16.18,39.97,3.29,16.01,11.13,5.05,0.43,12.93,35.8,0.18,2.28,0.21,53.0,Satisfactory
Amaravati,2019-07-19,22.28,42.15,2.14,13.16,8.82,6.07,0.54,20.51,33.08,0.08,1.4,0.26,46.0,Good
Amaravati,2019-07-20,11.14,18.23,1.11,5.65,3.93,5.5,0.44,13.82,37.65,0.05,1.13,0.26,47.0,Good
Amaravati,2019-07-21,14.72,22.46,1.25,4.64,3.56,4.81,0.49,9.71,34.63,0.03,0.98,0.18,45.0,Good
Amaravati,2019-07-22,12.89,26.39,2.53,9.64,7.23,4.25,0.5,15.68,29.49,0.09,1.26,0.2,39.0,Good
Amaravati,2019-07-23,13.53,23.73,8.56,12.71,13.79,3.87,0.42,15.77,22.09,0.09,0.98,0.16,35.0,Good
Amaravati,2019-07-24,9.92,23.28,2.09,7.06,5.44,3.02,0.32,9.04,24.9,0.11,0.85,0.12,,
Amaravati,2019-07-25,11.23,25.46,12.82,24.43,23.57,2.84,0.38,21.66,27.89,0.11,1.35,0.27,,
Amaravati,2019-07-26,7.48,15.84,4.57,10.04,8.96,3.4,0.38,12.51,20.01,0.09,0.96,0.15,35.0,Good
Amaravati,2019-07-27,12.52,30.89,1.4,3.94,2.89,3.12,0.55,14.14,22.33,0.13,0.94,0.16,65.0,Satisfactory
Amaravati,2019-07-28,13.25,37.61,0.65,2.08,1.4,2.17,0.33,12.58,22.05,0.0,0.38,0.1,36.0,Good
Amaravati,2019-07-29,10.89,26.77,5.81,11.39,9.53,2.47,0.56,21.15,19.61,0.1,0.84,0.15,68.0,Satisfactory
Amaravati,2019-07-30,8.0,22.87,5.36,10.03,9.41,1.87,0.31,14.72,22.5,0.19,0.98,0.13,28.0,Good
Amaravati,2019-07-31,10.62,26.84,2.17,4.4,4.19,2.59,0.38,11.66,24.46,0.2,0.88,0.11,29.0,Good
Amaravati,2019-08-01,8.71,21.35,1.77,4.43,3.76,2.43,0.39,13.83,20.11,0.06,0.5,0.21,34.0,Good
Amaravati,2019-08-02,6.85,13.3,1.61,1.52,1.86,2.44,0.46,13.29,18.07,0.04,0.26,0.1,68.0,Satisfactory
Amaravati,2019-08-03,9.31,19.98,1.48,3.35,2.36,4.4,0.32,11.83,20.23,0.09,0.36,0.1,24.0,Good
Amaravati,2019-08-04,9.09,18.33,1.68,4.02,3.51,6.13,0.34,10.88,23.92,0.19,0.4,,27.0,Good
Amaravati,2019-08-05,7.53,24.18,2.74,6.1,5.55,6.38,0.34,26.08,26.62,0.35,0.49,0.1,31.0,Good
Amaravati,2019-08-06,6.89,13.83,2.96,6.48,5.95,6.28,0.34,13.35,21.06,0.06,0.61,0.12,32.0,Good
Amaravati,2019-08-07,7.35,18.12,3.22,6.38,6.1,6.23,0.46,11.57,21.64,0.22,0.5,0.1,66.0,Satisfactory
Amaravati,2019-08-08,7.45,19.56,3.47,7.66,6.99,6.31,0.27,11.94,22.68,0.29,0.5,0.1,27.0,Good
Amaravati,2019-08-09,10.88,30.31,3.17,10.11,8.05,6.98,0.41,11.86,22.62,0.12,1.08,0.16,32.0,Good
Amaravati,2019-08-10,13.49,37.83,2.45,7.57,6.12,7.17,0.5,19.01,27.18,0.29,0.78,0.28,70.0,Satisfactory
Amaravati,2019-08-11,16.6,47.35,2.07,6.74,5.37,6.66,0.6,15.64,31.28,0.28,0.94,0.14,76.0,Satisfactory
Amaravati,2019-08-12,18.19,43.56,1.89,7.45,5.5,6.45,0.32,12.44,25.4,0.37,0.73,,49.0,Good
Amaravati,2019-08-13,,,,,,,,,,,,,,
Amaravati,2019-08-14,24.25,52.38,4.37,15.26,11.85,10.3,1.31,12.16,35.45,0.21,2.75,0.71,,
Amaravati,2019-08-15,24.56,47.61,2.23,9.16,6.49,14.56,0.58,18.9,33.97,0.19,1.87,0.52,51.0,Satisfactory
Amaravati,2019-08-16,15.75,34.12,2.8,9.34,7.33,12.08,0.4,28.32,36.06,0.16,1.66,0.17,49.0,Good
Amaravati,2019-08-17,17.54,31.8,2.74,9.58,7.48,13.57,0.42,20.69,28.25,0.28,3.35,0.12,40.0,Good
Amaravati,2019-08-18,,,,,,,,,,,,,,
Amaravati,2019-08-19,,,,,,,,,,,,,,
Amaravati,2019-08-20,,,,,,,,,,,,,,
Amaravati,2019-08-21,,,,,,,,,,,,,,
Amaravati,2019-08-22,,,,,,,,,,,,,,
Amaravati,2019-08-23,,,,,,,,,,,,,,
Amaravati,2019-08-24,,,,,,,,,,,,,,
Amaravati,2019-08-25,,,,,,,,,,,,,,
Amaravati,2019-08-26,,,,,,,,,,,,,,
Amaravati,2019-08-27,14.0,42.0,6.39,22.75,17.3,9.73,0.55,6.44,32.56,0.18,1.24,0.22,,
Amaravati,2019-08-28,15.8,44.75,3.71,12.43,9.71,14.64,0.62,11.3,36.47,0.12,0.95,0.23,92.0,Satisfactory
Amaravati,2019-08-29,14.98,36.58,4.5,13.97,11.18,15.31,0.47,14.17,29.78,0.12,0.75,0.14,47.0,Good
Amaravati,2019-08-30,10.11,23.08,23.03,14.19,14.12,24.24,0.45,16.84,23.09,0.13,0.99,0.13,37.0,Good
Amaravati,2019-08-31,,,,,,,,,,,,,,
Amaravati,2019-09-01,,,,,,,,,,,,,,
Amaravati,2019-09-02,,,,,,,,,,,,,,
Amaravati,2019-09-03,,,,,,,,,,,,,,
Amaravati,2019-09-04,,,,,,,,,,,,,,
Amaravati,2019-09-05,,,,,,,,,,,,,,
Amaravati,2019-09-06,,,,,,,,,,,,,,
Amaravati,2019-09-07,,,,,,,,,,,,,,
Amaravati,2019-09-08,,,,,,,,,,,,,,
Amaravati,2019-09-09,,,,,,,,,,,,,,
Amaravati,2019-09-10,,,,,,,,,,,,,,
Amaravati,2019-09-11,,,,,,,,,,,,,,
Amaravati,2019-09-12,,,,,,,,,,,,,,
Amaravati,2019-09-13,,,,,,,,,,,,,,
Amaravati,2019-09-14,,,,,,,,,,,,,,
Amaravati,2019-09-15,,,,,,,,,,,,,,
Amaravati,2019-09-16,,,,,,,,,,,,,,
Amaravati,2019-09-17,,,,,,,,,,,,,,
Amaravati,2019-09-18,,,,,,,,,,,,,,
Amaravati,2019-09-19,,,,,,,,,,,,,,
Amaravati,2019-09-20,,,,,,,,,,,,,,
Amaravati,2019-09-21,,,,,,,,,,,,,,
Amaravati,2019-09-22,,,,,,,,,,,,,,
Amaravati,2019-09-23,,,,,,,,,,,,,,
Amaravati,2019-09-24,,,,,,,,,,,,,,
Amaravati,2019-09-25,,,,,,,,,,,,,,
Amaravati,2019-09-26,,,,,,,,,,,,,,
Amaravati,2019-09-27,,,,,,,,,,,,,,
Amaravati,2019-09-28,,,,,,,,,,,,,,
Amaravati,2019-09-29,,,,,,,,,,,,,,
Amaravati,2019-09-30,,,,,,,,,,,,,,
Amaravati,2019-10-01,,,,,,,,,,,,,,
Amaravati,2019-10-02,,,,,,,,,,,,,,
Amaravati,2019-10-03,,,,,,,,,,,,,,
Amaravati,2019-10-04,,,,,,,,,,,,,,
Amaravati,2019-10-05,,,,,,,,,,,,,,
Amaravati,2019-10-06,,,,,,,,,,,,,,
Amaravati,2019-10-07,21.0,34.78,2.21,12.32,6.04,20.39,0.45,16.43,37.42,0.11,0.86,0.24,,
Amaravati,2019-10-08,23.31,39.09,2.21,12.18,8.29,17.46,0.55,18.77,31.69,0.05,1.04,0.3,50.0,Good
Amaravati,2019-10-09,27.63,44.01,3.3,11.48,8.92,17.92,0.89,18.89,31.23,0.15,1.48,0.26,78.0,Satisfactory
Amaravati,2019-10-10,21.05,31.3,5.93,14.29,12.62,11.94,0.7,12.85,24.81,0.16,2.59,0.27,45.0,Good
Amaravati,2019-10-11,18.12,33.96,5.09,11.78,10.49,12.69,0.46,14.24,17.41,0.12,2.45,0.54,43.0,Good
Amaravati,2019-10-12,7.09,24.44,2.65,7.41,6.2,10.75,0.65,13.87,29.37,0.14,1.13,0.27,72.0,Satisfactory
Amaravati,2019-10-13,7.08,21.25,3.19,7.96,6.83,9.64,0.45,13.99,26.75,0.05,1.45,0.37,46.0,Good
Amaravati,2019-10-14,9.79,26.48,3.35,11.9,9.14,8.4,0.65,14.02,30.06,0.08,1.85,0.39,74.0,Satisfactory
Amaravati,2019-10-15,32.29,56.07,2.67,12.02,8.66,12.43,0.72,15.53,47.76,0.37,4.97,0.46,55.0,Satisfactory
Amaravati,2019-10-16,40.0,67.65,3.08,13.18,9.6,12.31,0.64,15.3,51.95,0.34,4.49,0.32,72.0,Satisfactory
Amaravati,2019-10-17,19.31,36.71,5.32,13.02,11.34,10.32,0.52,11.22,28.81,0.26,4.8,0.42,51.0,Satisfactory
Amaravati,2019-10-18,9.48,25.78,3.47,11.3,8.92,9.41,0.58,12.14,27.95,0.13,2.5,0.32,43.0,Good
Amaravati,2019-10-19,13.78,24.72,3.08,10.61,8.24,10.25,0.47,11.83,29.61,0.21,3.14,0.24,41.0,Good
Amaravati,2019-10-20,8.12,21.82,1.93,7.85,5.75,8.66,0.53,11.39,34.36,0.08,2.0,0.18,52.0,Satisfactory
Amaravati,2019-10-21,9.99,25.65,3.25,12.56,9.33,8.36,0.72,8.72,29.54,0.2,3.97,0.22,72.0,Satisfactory
Amaravati,2019-10-22,9.29,20.41,8.72,16.43,15.93,7.32,0.59,11.26,25.66,0.25,2.18,0.28,44.0,Good
Amaravati,2019-10-23,11.75,23.54,3.84,13.51,10.4,8.03,0.72,10.68,23.48,0.15,1.74,0.16,71.0,Satisfactory
Amaravati,2019-10-24,7.14,23.73,4.15,11.84,9.76,7.79,0.5,8.21,28.73,0.19,1.11,0.23,40.0,Good
Amaravati,2019-10-25,7.53,26.41,3.75,10.7,8.83,7.21,0.46,5.29,25.04,0.14,1.46,0.16,39.0,Good
Amaravati,2019-10-26,11.82,27.75,3.59,11.1,8.92,7.35,0.72,9.54,24.82,0.2,3.1,0.22,69.0,Satisfactory
Amaravati,2019-10-27,18.57,36.29,3.0,9.97,7.46,8.32,0.76,14.66,22.53,0.23,3.37,0.22,49.0,Good
Amaravati,2019-10-28,38.32,53.68,3.85,9.76,8.42,7.89,0.55,18.55,30.26,0.24,2.71,0.17,67.0,Satisfactory
Amaravati,2019-10-29,19.51,39.12,3.98,13.01,10.25,8.33,0.65,15.46,29.36,0.22,3.84,0.24,48.0,Good
Amaravati,2019-10-30,18.54,35.57,6.02,13.63,12.23,8.18,0.62,12.08,28.76,0.2,2.33,0.22,48.0,Good
Amaravati,2019-10-31,12.01,28.41,7.47,13.82,13.43,6.44,0.64,11.34,25.6,0.27,4.01,0.29,45.0,Good
Amaravati,2019-11-01,12.95,35.12,6.0,13.44,12.11,6.68,0.58,12.65,31.2,0.17,2.21,0.2,64.0,Satisfactory
Amaravati,2019-11-02,18.41,39.48,7.8,11.45,12.51,7.12,0.6,11.51,31.08,0.16,1.6,0.16,49.0,Good
Amaravati,2019-11-03,42.98,74.55,5.08,15.53,12.48,9.29,0.67,12.3,45.78,0.31,2.35,0.18,74.0,Satisfactory
Amaravati,2019-11-04,56.76,101.39,4.62,20.7,14.85,10.74,0.68,17.89,41.87,0.44,5.99,0.21,94.0,Satisfactory
Amaravati,2019-11-05,78.45,137.41,6.19,26.0,19.23,11.21,0.82,29.06,42.11,0.59,5.45,0.28,122.0,Moderate
